8/30/17 19:47,4866089,GDAX USD Wallet,GDAX LTC Wallet,,-49.68934417,,,,,,0.7513,,,,,,,,,,,,,,0.148622166,,65.94,,,,,,,,,,,,,
8/30/17 19:47,4866090,GDAX USD Wallet,GDAX LTC Wallet,,-19.841346,,,,,,0.3,,,,,,,,,,,,,,0.059346,,65.94,,,,,,,,,,,,,
8/30/17 19:47,4866091,GDAX USD Wallet,GDAX LTC Wallet,,-49.69661933,,,,,,0.75141,,,,,,,,,,,,,,0.148643926,,65.94,,,,,,,,,,,,,
8/30/17 19:47,4866092,GDAX USD Wallet,GDAX LTC Wallet,,-49.70455586,,,,,,0.75153,,,,,,,,,,,,,,0.148667665,,65.94,,,,,,,,,,,,,
8/30/17 19:47,4866093,GDAX USD Wallet,GDAX LTC Wallet,,-17.72493576,,,,,,0.268,,,,,,,,,,,,,,0.05301576,,65.94,,,,,,,,,,,,,
8/30/17 19:47,4866094,GDAX USD Wallet,GDAX LTC Wallet,,-602.2697529,,,,,,9.10628371,,,,,,,,,,,,,,1.801405044,,65.94,,,,,,,,,,,,,
8/30/17 21:08,10024707,GDAX USD Wallet,GDAX ETH Wallet,,-19.984353,,,,,,,,,0.0523,,,,,,,,,,,0,,382.11,,,,,,,,,,,,,
8/30/17 21:17,4870256,GDAX LTC Wallet,GDAX USD Wallet,1417.4349,,,,,,-21,,,,,,,,,,,,,,,4.2651,,67.7,,,,,,,,,,,,,
8/30/17 22:11,4874257,GDAX USD Wallet,GDAX LTC Wallet,,-1417.999999,,,,,,21.03807624,,,,,,,,,,,,,,4.24127617,,67.2,,,,,,,,,,,,,
8/31/17 2:56,,Coinbase LTC Wallet,GDAX LTC Wallet,,,,,,,,,15.54675082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/17 3:59,,CC (USD),Coinbase ETH Wallet,,-275.17,,,,,,,,,0.6568288,,,,,,,,,,,10.17,,387.97,,,,,,,,,,,,,
8/31/17 4:02,,Coinbase ETH Wallet,GDAX ETH Wallet,,,,,,,,,,,,0.6568288,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/17 4:54,1402597,GDAX BTC Wallet,GDAX ETH Wallet,,,,-0.249999996,,,,,,,3.00920246,,,,,,,,,,,,0.000747757,,0.08283,4580.61,63.81,385.85,,,,,,,,,
8/31/17 16:24,4934647,GDAX LTC Wallet,GDAX USD Wallet,1464.593,,,,,,-20,,,,,,,,,,,,,,,4.407,,73.45,,,,,,,,,,,,,
8/31/17 16:46,4936630,GDAX USD Wallet,GDAX LTC Wallet,,-1450.02,,,,,,19.5,,,,,,,,,,,,,,0,,74.36,,,,,,,,,,,,,
8/31/17 17:27,10054705,GDAX USD Wallet,GDAX ETH Wallet,,-14.81999944,,,,,,,,,0.03804437,,,,,,,,,,,0.044327017,,388.38,,,,,,,,,,,,,
8/31/17 17:52,,GDAX BTC Wallet,Coinbase BTC Wallet,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/17 17:54,,GDAX BTC Wallet,Coinbase BTC Wallet,,,,,,0.14014401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/17 17:55,,Coinbase BTC Wallet,Bittrex BTC Wallet,,,,,,0.28014401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/17 20:34,,Bittrex BTC Wallet,Bittrex LSK Wallet,,,,-0.15424552,,,,,,,,,,100,,,,,,,,,,,0.0015386,4723.01,67.13,389.88,,,,,,,,,
8/31/17 20:47,,Bittrex BTC Wallet,Bittrex NEO Wallet,,,,-0.12002129,,,,,,,,,,,,,17,,,,,,,,0.00704247,4720.3,67.16,389.9,,,,,,,,,
8/31/17 20:51,,Bittrex BTC Wallet,Bittrex XRP Wallet,,,,-0.00470496,,,,,,,,,,,,,,,,87.29975649,,,,,0.00005375,4720.31,67.1,389.9,,,,,,,,,
9/1/17 4:57,,CC (USD),Coinbase LTC Wallet,,-154.72,,,,,,1.83414594,,,,,,,,,,,,,,5.72,,78.12,,,,,,,,,,,,,
9/1/17 6:02,,Bank (USD),Coinbase LTC Wallet,,-2000,,,,,,25.12008093,,,,,,,,,,,,,,29.36,,78.45,,,,,,,,,,,,,
9/2/17 3:18,,CC (USD),Coinbase BTC Wallet,,-138.1,,,0.02710622,,,,,,,,,,,,,,,,,5.1,,4718.47,,,,,,,,,,,,,
9/2/17 9:09,,Bank (USD),Coinbase LTC Wallet,,-490,,,,,,6.14489588,,,,,,,,,,,,,,7.19,,78.57,,,,,,,,,,,,,
9/6/17 6:00,,Bank (USD),Coinbase BTC Wallet,,-7104.3,,,1.488387,,,,,,,,,,,,,,,,,104.3,,4703.08,,,,,,,,,,,,,
9/10/17 22:00,,Bank (USD),Coinbase BTC Wallet,,-5074.5,,,1.18288263,,,,,,,,,,,,,,,,,74.5,,4226.96,,,,,,,,,,,,,
9/12/17 20:21,,Bank (USD),Coinbase BTC Wallet,,-2334.27,,,0.5683216,,,,,,,,,,,,,,,,,34.27,,4047,,,,,,,,,,,,,
9/15/17 0:27,,Bank (USD),Coinbase BTC Wallet,,-2241.22,,,0.7,,,,,,,,,,,,,,,,,32.9,,3154.74,,,,,,,,,,,,,
9/15/17 9:03,,Bank (USD),Coinbase BTC Wallet,,-430,,,0.12062435,,,,,,,,,,,,,,,,,6.31,,3512.47,,,,,,,,,,,,,
9/15/17 9:04,,CC (USD),Coinbase BTC Wallet,,-1038.37,,,0.2736793,,,,,,,,,,,,,,,,,38.37,,3513.71,,,,,,,,,,,,,
9/16/17 7:40,,Bank (USD),Coinbase BTC Wallet,,-1012,,,0.26671481,,,,,,,,,,,,,,,,,14.86,,3738.6,,,,,,,,,,,,,
9/17/17 9:37,,Coinbase BTC Wallet,GDAX BTC Wallet,,,,,,1.78917252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/17 6:51,,Bank (USD),Coinbase BTC Wallet,,-1502.4,,,0.37234432,,,,,,,,,,,,,,,,,22.06,,,,,,,,,,,,,,,
9/18/17 6:58,,Coinbase LTC Wallet,GDAX LTC Wallet,,,,,,,,,33.09912275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/17 13:33,,Coinbase LTC Wallet,GDAX LTC Wallet,,,,,,1.75120423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/17 13:37,,Bank (USD),GDAX USD Wallet,,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/21/17 13:49,,Bank (USD),Coinbase ETH Wallet,,-1000,,,,,,,,,3.7019,,,,,,,,,,,14.68,,,,,,,,,,,,,,,
9/24/17 11:23,11258433,GDAX ETH Wallet,GDAX USD Wallet,0.00996769,,,,,,,,,-0.00003458,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/17 11:23,11258435,GDAX ETH Wallet,GDAX USD Wallet,137.999131,,,,,,,,,-0.47874807,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/24/17 11:32,,GDAX USD Wallet,Bank (USD),,,138.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/17 21:20,,GDAX USD Wallet,GDAX LTC Wallet,,-547.27,,,,,,10.34932003,,,,,,,,,,,,,,,,52.88,,,,,,,,,,,,,
9/28/17 21:20,,GDAX USD Wallet,GDAX BTC Wallet,,-413.9,,,0.1,,,,,,,,,,,,,,,,,,,4139,,,,,,,,,,,,,
10/9/17 9:59,,Bank (USD),Coinbase LTC Wallet,,-2588,,,,,,49.01126971,,,,,,,,,,,,,,,,52.03,,,,,,,,,,,,,
10/11/17 18:10,,Bank (USD),Coinbase BTC Wallet,,-3930.33,,,0.8,,,,,,,,,,,,,,,,,,,4840.79,,,,,,,,,,,,,
10/13/17 17:12,,GDAX BTC Wallet,TREZOR BTC Wallet,,,,,,1.7,,,,,,,,,,,,,,,,,,,,5579.41,,,,,,,,,,,
10/14/17 12:12,1634520 (3 others),GDAX ETH Wallet,GDAX BTC Wallet,,,,,0.596501512,,,,,-10.00002535,,,,,,,,,,,,,,,,5591.68,58.51,340.77,,,,,,,,,
10/14/17 18:35,,GDAX BTC Wallet,TREZOR BTC Wallet,,,,,,1.74,,,,,,,,,,,,,,,,,,,,5704.01,,,,,,,,,,,
10/14/17 19:22,,GDAX LTC Wallet,GDAX BTC Wallet,,,,,0.8838,,-80,,,,,,,,,,,,,,,,0.0026,64.54,0.01108,5684.73,60.34,340.59,,,,,,,,,
10/15/17 17:22,,GDAX BTC Wallet,TREZOR BTC Wallet,,,,,,1.73,,,,,,,,,,,,,,,,,,,,5575.01,,,,,,,,,,,
10/16/17 19:22,,GDAX BTC Wallet,TREZOR BTC Wallet,,,,,,1.40851304,,,,,,,,,,,,,,,,,,,,5710.01,,,,,,,,,,,
10/17/17 8:08,,Coinbase BTC Wallet,TREZOR BTC Wallet,,,,,,0.79961191,,,,,,,,,,,,,,,,,0.00038809,,,5647.06,,,,,,,,,,,
10/17/17 8:11,,Coinbase LTC Wallet,GDAX LTC Wallet,,,,,,49.01126971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/17 9:20,,Bank (USD),GDAX USD Wallet,,-2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/17 16:19,,Bank (USD),GDAX USD Wallet,,-1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/17 20:34,,CC (USD),Coinbase BTC Wallet,,-3115.11,,,0.47677123,,,,,,,,,,,,,,,,,115.11,,,,,,,,,,,,,,,
10/22/17 20:41,,GDAX BTC Wallet,TREZOR BTC Wallet,,,,,,0.47677123,,,,,,,,,,,,,,,,,,,,5971.72,,,,,,,,,,,
10/22/17 20:41,,Coinbase BTC Wallet,GDAX BTC Wallet,,,,,,0.47677123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/17 20:37,,CC (USD),Coinbase BTC Wallet,,-441.31,,,0.0714216,,,,,,,,,,,,,,,,,16.31,,,,,,,,,,,,,,,
10/24/17 16:35,,CC (USD),Coinbase BTC Wallet,,-372.77,,,0.06217442,,,,,,,,,,,,,,,,,13.77,,,,,,,,,,,,,,,
10/24/17 19:25,,GDAX LTC Wallet,GDAX BTC Wallet,,,,,0.49278541,,-49.01126971,,,,,,,,,,,,,,,,0.0015,55.9,0.01009,5640,57.92,306.97,,,,,,,,,
10/24/17 19:36,,Bittrex LSK Wallet,Bittrex BTC Wallet,,,,,0.09766423,,,,,,,,-100,,,,,,,,,,,,0.00097909,5638,58.28,308,,,,,,,,,
10/24/17 19:36,,Bittrex NEO Wallet,Bittrex BTC Wallet,,,,,0.09140093,,,,,,,,,,,-17,,,,,,,,,0.00539,5638,58.28,308,,,,,,,,,
10/24/17 19:56,,Coinbase BTC Wallet,GDAX BTC Wallet,,,,,,0.13359602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/17 9:12,,GDAX BTC Wallet,TREZOR BTC Wallet,,,,,,1.02131965,,,,,,,,,,,,,,,,,,,,5463.2,,,,,,,,,,,
10/25/17 14:33,,GDAX USD Wallet,GDAX BTC Wallet,,-2194.51,,,0.39493822,,,,,,,,,,,,,,,,,5.4863,,5556.6,,,,,,,,,,,,,
10/26/17 8:33,,Bittrex BTC Wallet,TREZOR BTC Wallet,,,,,,0.18807745,,,,,,,,,,,,,,,,,0.001,,,5725.02,,,,,,,,,,,
11/11/17 23:53,,GDAX USD Wallet,GDAX BTC Wallet,,-1197.01,,,0.20483682,,,,,,,,,,,,,,,,,2.98,,,,,,,,,,,,,,,
11/11/17 23:53,,CC (USD),Coinbase BTC Wallet,,-3115.11,,,0.49236671,,,,,,,,,,,,,,,,,115.11,,,5859.23,,,,,,,,,,,,
11/12/17 0:15,,Coinbase BTC Wallet,GDAX BTC Wallet,,,,,,0.49236671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/17 0:16,,GDAX BTC Wallet,TREZOR BTC Wallet,,,,,,0.69720353,,,,,,,,,,,,,,,,,,,,6359.98,,,,,,,,,,,
11/21/17 3:58,,Bittrex BTC Wallet,TREZOR BTC Wallet,,,,,,0.36552957,,,,,,,,,,,,,,,,,,,,8269.99,,,,,,,,,,,
11/21/17 3:58,,Bittrex BTG Wallet,Bittrex BTC Wallet,,,,,0.36552957,,,,,,,,,,,,,,,,,,,,,7844,,,,,,,,,,,
12/13/17 7:07,,Bittrex XRP Wallet,Bittrex BTC Wallet,,,,,0.00236426,,,,,,,,,,,,,,-87.29975649,,,,,,sold 87.29975649 of ripple for 0.00236426 BTC,17790,359.35,679.9,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
